Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2009-07-20,Mildura,6.8,21.3,0.0,3.6,9.7,N,50.0,N,NNW,24.0,30.0,41.0,19.0,1018.4,1014.7,0.0,0.0,11.8,20.8,No
2009-02-05,Newcastle,21.0,34.2,0.0,,,,,NE,SE,4.0,7.0,74.0,47.0,,,0.0,0.0,24.8,33.0,No
2013-09-29,Penrith,10.1,26.8,0.0,,,WSW,30.0,SW,E,4.0,9.0,32.0,21.0,,,,,19.2,26.2,No
2012-10-18,Portland,4.7,16.9,0.2,3.8,7.1,ENE,22.0,NE,E,9.0,15.0,85.0,79.0,1020.0,1017.1,,,10.8,15.3,No
2014-09-20,Ballarat,3.4,13.6,0.0,,,S,41.0,SSE,SSW,26.0,19.0,67.0,55.0,1028.2,1027.1,4.0,,8.8,12.9,No
2009-02-04,Mildura,22.5,40.9,0.0,11.8,13.0,NNW,35.0,S,NW,9.0,19.0,37.0,13.0,1007.0,1003.7,1.0,0.0,27.7,39.6,No
2017-05-15,Brisbane,16.1,26.4,0.4,0.8,9.4,W,30.0,NW,W,4.0,11.0,72.0,40.0,1015.6,1012.3,1.0,1.0,21.0,26.1,No
2014-08-16,Penrith,6.7,17.8,0.0,,,ESE,22.0,SE,SSE,2.0,4.0,91.0,60.0,,,,,10.0,17.0,No
2010-05-18,Sydney,12.4,15.4,13.8,1.0,0.0,,,W,SW,22.0,17.0,94.0,92.0,1018.2,1017.4,8.0,8.0,13.0,14.9,Yes
2016-03-15,Newcastle,21.5,25.2,0.0,,,,,NW,,9.0,,77.0,,,,6.0,,24.2,,No
2011-08-28,Brisbane,15.4,24.9,23.6,2.0,8.4,W,20.0,WSW,ENE,7.0,6.0,69.0,56.0,1019.7,1016.5,5.0,4.0,19.4,22.5,Yes
2017-06-09,Nhil,0.6,14.7,0.4,,,S,39.0,S,SSE,7.0,24.0,93.0,67.0,1034.5,1033.0,,,6.9,13.4,No
2012-10-13,Mildura,4.1,22.9,0.0,8.8,10.6,SSW,35.0,SSW,W,13.0,13.0,61.0,34.0,1026.4,1023.5,,,12.4,20.8,No
2009-12-30,PearceRAAF,16.8,25.6,0.0,,12.9,SW,54.0,SW,WSW,30.0,26.0,45.0,46.0,1013.4,1013.2,2.0,1.0,21.7,24.1,No
2008-06-24,Sydney,9.2,19.2,0.0,1.8,9.2,,,W,WNW,19.0,9.0,72.0,45.0,1027.0,1023.1,1.0,1.0,10.7,18.8,No
2011-01-27,Newcastle,23.1,30.6,0.0,,,,,NW,SE,2.0,4.0,86.0,65.0,,,8.0,3.0,24.7,29.4,No
2009-09-20,Penrith,10.4,29.5,0.0,,,SW,78.0,NW,NW,7.0,24.0,57.0,34.0,,,,,19.3,27.1,No
2015-12-27,PearceRAAF,17.5,39.8,0.0,,13.2,S,39.0,NE,S,15.0,13.0,16.0,9.0,1014.6,1011.7,,,31.0,38.5,No
2017-04-17,Penrith,11.9,25.0,0.0,,,E,19.0,,ENE,0.0,2.0,,,,,,,18.3,24.1,No
2014-07-04,Sydney,6.7,20.4,0.0,2.4,9.9,NW,30.0,W,ESE,9.0,7.0,71.0,33.0,1021.3,1016.6,0.0,1.0,9.3,19.6,No
2011-10-28,Mildura,16.9,35.6,0.0,8.0,9.5,SW,69.0,NNE,NW,15.0,26.0,40.0,14.0,1010.7,1006.7,7.0,7.0,23.6,35.0,No
2012-08-09,Brisbane,7.3,25.5,0.0,3.8,8.7,W,30.0,SSW,WNW,2.0,17.0,50.0,23.0,1018.1,1011.4,5.0,3.0,16.2,24.7,No
2011-03-14,Melbourne,15.0,23.7,6.2,5.6,10.7,S,39.0,SE,S,22.0,15.0,58.0,40.0,1025.8,1023.1,,,16.8,22.2,Yes
2009-03-18,PearceRAAF,12.2,24.7,0.6,,9.8,SW,39.0,SW,SSW,7.0,22.0,78.0,35.0,1017.3,1015.9,7.0,0.0,17.1,23.7,No
2012-04-05,Newcastle,17.4,26.5,0.0,,,,,NE,SE,6.0,9.0,60.0,55.0,,,1.0,1.0,23.8,24.8,No
2008-07-17,Melbourne,7.5,13.6,0.0,1.8,1.0,N,59.0,N,N,35.0,30.0,70.0,47.0,1013.5,1009.2,7.0,7.0,11.4,13.4,No
2010-04-30,Newcastle,9.5,22.8,0.0,,,,,NW,,2.0,0.0,61.0,95.0,,,1.0,8.0,17.5,17.0,No
2012-05-22,Mildura,4.5,21.2,0.0,1.6,9.4,WNW,44.0,N,NW,6.0,20.0,65.0,26.0,1023.5,1019.8,0.0,1.0,11.2,20.8,No
2013-01-08,Penrith,18.9,42.0,0.0,,,WNW,52.0,N,NW,2.0,13.0,66.0,20.0,,,,,26.6,39.4,No
2012-05-08,Portland,11.8,21.4,0.6,2.2,6.2,WNW,44.0,N,N,17.0,22.0,93.0,48.0,1012.0,1008.1,7.0,0.0,14.4,21.2,No
2011-02-19,Ballarat,,21.6,,,,N,67.0,NNW,W,33.0,35.0,86.0,66.0,1000.1,1004.8,4.0,8.0,19.7,20.2,
2008-08-01,Brisbane,7.1,28.7,0.0,3.6,9.8,W,35.0,SW,N,2.0,7.0,54.0,28.0,1016.0,1009.6,1.0,1.0,15.7,28.6,No
2014-01-26,Mildura,13.8,33.7,0.0,12.0,13.4,SSE,46.0,E,SSE,17.0,9.0,43.0,17.0,1020.4,1016.9,0.0,0.0,18.2,31.0,No
2017-06-13,Portland,10.2,13.2,0.0,,,W,20.0,N,WNW,9.0,11.0,86.0,76.0,1031.6,1029.7,8.0,8.0,10.7,12.7,No
2014-08-28,Melbourne,8.1,20.2,0.0,2.8,10.6,S,28.0,NNE,S,9.0,6.0,91.0,50.0,1029.8,1026.7,8.0,1.0,8.1,18.0,No
2014-01-13,Nhil,12.6,40.9,0.0,,,ENE,31.0,E,NNE,22.0,11.0,18.0,10.0,1015.6,1011.6,,,26.7,39.0,No
2015-05-22,Mildura,8.1,18.1,0.0,1.6,7.3,SE,35.0,S,S,15.0,13.0,85.0,52.0,1028.6,1027.8,2.0,1.0,10.5,18.0,No
2008-05-24,Sydney,11.4,20.1,0.0,2.4,9.1,,,W,NW,13.0,2.0,71.0,39.0,1025.4,1022.7,1.0,1.0,13.3,19.3,No
2013-06-07,Melbourne,10.9,15.9,17.0,3.6,3.1,N,50.0,W,WSW,28.0,24.0,76.0,51.0,1018.7,1023.0,7.0,7.0,12.7,14.2,Yes
2011-05-05,Sydney,11.7,19.5,0.2,4.6,7.4,SSW,50.0,SW,SSW,24.0,26.0,63.0,51.0,1021.1,1021.3,,,16.2,18.8,No
2016-08-05,Penrith,9.8,16.8,2.0,,,SW,24.0,SSW,E,11.0,4.0,77.0,75.0,,,,,12.5,14.7,Yes
2014-10-28,Newcastle,14.1,30.8,0.0,,,,,NW,NW,4.0,9.0,65.0,9.0,,,1.0,5.0,21.0,30.8,No
2011-07-19,PearceRAAF,10.8,18.7,0.0,,7.8,E,31.0,E,N,9.0,13.0,84.0,54.0,1018.6,1015.9,6.0,4.0,12.5,18.2,No
2014-03-28,Sydney,18.0,24.7,7.4,1.0,0.0,WSW,26.0,WNW,WSW,13.0,11.0,84.0,66.0,1017.0,1013.3,7.0,8.0,18.7,24.3,Yes
2010-08-21,Mildura,3.7,16.5,0.0,2.6,10.5,WNW,35.0,WNW,W,17.0,15.0,81.0,41.0,1021.5,1019.8,0.0,5.0,8.8,16.0,No
2009-09-08,Mildura,7.2,18.6,0.2,4.2,10.6,SW,39.0,SW,SW,17.0,20.0,64.0,30.0,1017.5,1015.4,1.0,2.0,11.3,17.8,No
2013-10-19,Portland,8.5,26.4,0.0,7.2,12.3,NNW,50.0,N,NW,24.0,26.0,35.0,25.0,1018.5,1015.2,,,18.2,25.9,No
2013-03-01,Newcastle,,20.0,77.6,,,,,SE,SE,28.0,19.0,95.0,96.0,,,8.0,8.0,19.0,18.6,Yes
2016-04-04,Melbourne,,,,4.0,10.5,SE,26.0,SSE,SE,9.0,9.0,,,,,,,,,
2016-05-13,Mildura,8.2,22.3,0.0,3.6,8.2,N,28.0,WNW,N,9.0,13.0,91.0,49.0,1024.9,1021.7,0.0,0.0,13.2,21.5,No
2013-05-16,Penrith,10.0,21.1,0.2,,,WNW,43.0,N,W,13.0,20.0,65.0,42.0,,,,,16.3,19.2,No
2010-02-08,Ballarat,15.5,35.0,0.0,,,SE,44.0,NNE,W,13.0,7.0,45.0,25.0,1020.9,1018.7,0.0,1.0,24.7,32.8,No
2011-01-08,Brisbane,21.1,27.3,11.6,2.0,2.1,SE,37.0,SSE,SSE,15.0,15.0,65.0,73.0,1008.1,1005.1,7.0,8.0,26.7,25.9,Yes
2011-08-25,Sydney,10.4,19.9,0.2,4.0,10.6,E,30.0,W,NE,9.0,17.0,79.0,64.0,1025.4,1020.6,,,13.0,19.0,No
2011-02-05,Portland,9.2,19.4,0.0,5.4,0.8,WNW,52.0,NW,W,17.0,20.0,81.0,96.0,1007.4,1008.1,,8.0,15.1,14.7,No
2014-01-13,Penrith,18.7,30.3,0.0,,,SE,33.0,SE,ESE,11.0,9.0,66.0,39.0,,,,,22.6,29.8,No
2016-12-12,Portland,7.4,30.3,0.0,,,W,48.0,N,W,15.0,30.0,72.0,27.0,1017.5,1013.8,,,15.6,29.9,No
2009-07-09,Newcastle,6.8,17.6,5.2,,,,,,SE,0.0,6.0,95.0,58.0,,,5.0,5.0,11.2,16.2,Yes
2008-12-18,Melbourne,14.1,20.3,1.4,3.8,4.3,SW,41.0,W,S,9.0,26.0,85.0,61.0,1006.3,1005.7,7.0,7.0,15.2,18.6,Yes
2016-08-25,Nhil,1.8,13.9,0.0,,,SW,37.0,WSW,SSW,15.0,20.0,88.0,52.0,1018.1,1017.9,,,7.2,13.2,No
2016-05-16,Portland,6.0,19.6,0.2,,,NNW,69.0,N,WNW,17.0,35.0,84.0,88.0,1014.6,1010.8,,8.0,9.8,14.2,No
2013-09-13,Nhil,6.0,10.9,5.0,,,ENE,63.0,NE,ENE,35.0,17.0,88.0,86.0,1013.7,1012.5,,,7.2,10.6,Yes
2012-04-24,Penrith,12.7,22.7,2.6,,,WNW,59.0,SW,WNW,2.0,19.0,99.0,43.0,,,,,16.5,21.0,Yes
2016-11-06,Mildura,7.1,26.7,0.0,6.1,,W,30.0,WSW,W,15.0,15.0,68.0,31.0,1017.3,1013.0,0.0,1.0,14.3,24.9,No
2014-02-20,Mildura,10.2,23.3,2.2,6.6,10.5,SSW,35.0,SW,SW,13.0,19.0,66.0,26.0,1015.0,1015.7,0.0,6.0,13.8,21.7,Yes
2009-03-16,Sydney,16.1,26.8,0.4,6.8,10.8,,,W,E,17.0,22.0,42.0,29.0,1011.7,1008.2,1.0,0.0,18.7,26.7,No
2010-09-16,Sydney,10.4,21.2,0.0,5.0,9.6,,,W,WNW,24.0,19.0,42.0,30.0,1014.8,1010.6,5.0,2.0,15.3,20.8,No
2009-01-04,Ballarat,5.9,28.8,0.0,,,S,39.0,,SW,,11.0,24.0,14.0,1014.8,1012.8,3.0,,20.4,27.1,No
2017-05-28,Ballarat,3.7,10.7,20.6,,,W,65.0,WNW,W,20.0,33.0,100.0,71.0,1008.2,1008.3,8.0,6.0,6.5,9.1,Yes
2016-04-24,Penrith,15.1,24.0,2.0,,,ESE,31.0,SSW,ESE,9.0,17.0,83.0,49.0,,,,,18.2,21.5,Yes
2014-08-29,Mildura,4.9,25.0,0.0,4.2,10.9,SSW,24.0,ESE,S,6.0,13.0,57.0,22.0,1029.1,1025.2,0.0,0.0,14.0,24.4,No
2013-09-06,Brisbane,11.0,24.7,0.0,4.6,10.7,ENE,20.0,SW,NE,6.0,7.0,65.0,46.0,1029.9,1025.4,1.0,0.0,18.1,23.6,No
2015-12-16,PearceRAAF,15.7,29.2,0.0,,12.9,SW,44.0,SSW,SW,15.0,28.0,57.0,45.0,1014.4,1011.9,,,22.2,26.8,No
2016-07-03,Brisbane,7.2,22.1,0.0,2.8,9.9,NE,13.0,SW,ENE,6.0,6.0,65.0,40.0,1027.5,1023.1,1.0,1.0,12.3,21.8,No
2017-01-18,Newcastle,24.0,41.0,0.0,,,,,NW,,130.0,,35.0,,,,4.0,,35.5,,No
2015-11-01,Mildura,17.9,28.2,0.0,9.6,10.1,ESE,43.0,S,S,11.0,15.0,45.0,41.0,1007.9,1006.7,4.0,7.0,22.9,24.0,No
2016-01-26,Portland,15.0,21.5,0.0,7.0,9.8,SE,46.0,SE,SE,26.0,24.0,78.0,71.0,1019.5,1016.8,8.0,8.0,17.4,20.6,No
2011-06-20,Newcastle,6.9,18.8,0.0,,,,,,NW,0.0,6.0,71.0,51.0,,,0.0,5.0,11.6,17.6,No
2014-01-12,Nhil,11.5,36.0,0.0,,,SSE,39.0,SSE,ESE,19.0,20.0,61.0,17.0,1020.9,1016.9,,,17.8,33.0,No
2011-01-22,Sydney,20.5,28.4,0.0,10.2,11.7,ENE,31.0,NE,E,13.0,26.0,64.0,55.0,1016.3,1015.2,,,25.0,26.7,No
2013-03-17,Nhil,6.7,21.3,0.2,,,SSE,50.0,S,S,19.0,26.0,71.0,28.0,1026.3,1024.6,,,10.6,19.2,No
2015-02-09,Ballarat,10.1,25.4,0.0,,,SSE,56.0,SE,SE,31.0,24.0,67.0,38.0,1023.3,1021.2,,,13.1,23.9,No
2015-02-18,Newcastle,19.7,29.0,0.0,,,,,NE,NE,4.0,9.0,71.0,61.0,,,1.0,6.0,24.5,27.8,No
2014-12-05,Sydney,19.6,27.2,6.2,11.0,6.9,WNW,52.0,N,NE,9.0,17.0,64.0,59.0,1008.3,1005.6,7.0,5.0,24.3,26.3,Yes
2009-09-18,Ballarat,1.3,16.6,9.4,,,NNE,28.0,SSW,NE,9.0,6.0,82.0,53.0,1023.1,1018.7,2.0,,8.6,16.1,Yes
2016-09-04,Mildura,3.7,17.9,0.4,2.2,9.9,SW,22.0,WSW,SW,11.0,11.0,83.0,47.0,1027.1,1026.4,0.0,3.0,10.3,17.1,No
2014-03-11,Sydney,19.6,27.8,0.0,8.6,10.8,NE,35.0,W,NE,9.0,20.0,67.0,46.0,1023.6,1021.3,1.0,1.0,22.8,26.3,No
2012-09-11,PearceRAAF,13.6,19.9,1.8,,9.2,WSW,43.0,NW,SW,4.0,28.0,94.0,53.0,1017.3,1018.7,8.0,6.0,16.7,19.1,Yes
2014-07-09,Brisbane,4.7,23.4,0.0,2.8,9.8,NNE,26.0,,NE,0.0,7.0,61.0,37.0,1015.0,1009.0,0.0,0.0,12.3,21.7,No
2009-12-26,Sydney,17.7,20.2,12.0,2.8,0.0,,,SSW,SSW,17.0,20.0,91.0,85.0,1016.2,1016.4,8.0,8.0,17.8,18.6,Yes
2014-06-05,Brisbane,13.8,26.1,0.0,3.6,9.1,SE,22.0,SW,S,6.0,6.0,66.0,46.0,1023.5,1019.7,1.0,5.0,18.5,24.9,No
2014-02-23,Melbourne,14.2,23.8,,3.4,12.1,S,31.0,SE,S,11.0,13.0,60.0,49.0,1023.8,1020.5,,,16.5,22.8,
2014-10-23,Melbourne,15.2,22.7,0.0,10.0,3.3,SW,35.0,S,SSE,13.0,13.0,88.0,69.0,1020.4,1016.9,8.0,7.0,15.3,18.7,No
2014-09-08,Ballarat,6.2,18.6,0.0,,,N,76.0,N,N,35.0,48.0,79.0,53.0,1020.8,1013.5,7.0,8.0,11.0,16.8,No
2009-08-11,Brisbane,9.5,23.0,0.0,2.4,10.1,NE,24.0,SW,NE,6.0,13.0,70.0,40.0,1022.2,1017.8,1.0,1.0,16.2,21.9,No
2010-06-02,Mildura,8.9,16.1,0.0,1.8,0.6,SE,22.0,S,SSE,6.0,17.0,92.0,67.0,1021.8,1021.6,7.0,7.0,10.2,15.7,No
2016-12-08,Brisbane,22.7,28.4,20.4,7.8,1.1,NE,24.0,ENE,NE,4.0,7.0,82.0,77.0,1012.6,1007.4,8.0,7.0,24.6,26.8,Yes
2011-05-25,Sydney,11.1,14.2,12.0,1.4,1.8,SW,69.0,SSW,SSW,33.0,31.0,72.0,69.0,1011.1,1011.1,,,12.3,13.9,Yes
2016-03-23,Newcastle,13.6,26.5,0.6,,,,,,,0.0,,82.0,,,,1.0,,18.0,,No
2013-07-01,Sydney,8.8,20.1,9.8,0.8,9.8,W,26.0,W,E,20.0,7.0,89.0,56.0,1024.4,1021.9,1.0,1.0,10.3,18.5,Yes
2016-09-07,Brisbane,15.9,23.7,0.0,4.0,7.4,E,26.0,SE,ESE,6.0,11.0,70.0,50.0,1029.0,1026.3,7.0,4.0,19.9,22.8,No
2015-01-24,Newcastle,21.0,31.2,0.8,,,,,,SE,0.0,28.0,70.0,56.0,,,0.0,1.0,25.6,30.5,No
2012-07-25,Penrith,6.2,19.0,0.2,,,NNE,20.0,N,NNE,4.0,6.0,100.0,56.0,,,,,7.8,18.7,No
2009-04-20,Ballarat,7.1,21.2,0.0,,,ESE,35.0,ESE,N,11.0,15.0,80.0,36.0,1023.2,1020.3,0.0,,12.8,20.7,No
2016-12-01,PearceRAAF,11.4,26.3,0.0,,10.2,SW,44.0,SE,SW,17.0,28.0,55.0,40.0,1016.2,1013.0,6.0,,20.4,24.5,No
2010-01-11,Brisbane,20.8,30.5,0.0,7.0,12.2,ENE,33.0,SE,E,9.0,19.0,61.0,52.0,1016.7,1014.3,3.0,2.0,28.1,29.6,No
2012-02-02,Melbourne,13.7,27.1,0.0,9.0,11.4,WSW,39.0,WSW,W,7.0,11.0,66.0,41.0,1013.2,1009.2,5.0,5.0,17.2,25.1,No
2011-12-09,Newcastle,15.2,24.4,0.6,,,,,SE,SE,11.0,7.0,71.0,63.0,,,5.0,7.0,21.5,22.5,No
2012-11-27,Portland,13.1,18.5,11.8,4.8,12.4,SE,44.0,ESE,SE,17.0,26.0,90.0,81.0,1016.5,1017.0,8.0,7.0,15.7,17.0,Yes
2013-01-11,Mildura,18.3,43.3,0.0,9.4,12.8,WNW,43.0,N,W,20.0,24.0,11.0,3.0,1005.0,1003.2,1.0,1.0,29.6,41.1,No
2013-03-31,Penrith,16.4,25.8,0.0,,,S,39.0,NE,SW,7.0,17.0,78.0,43.0,,,,,18.8,24.9,No
2009-03-31,Penrith,18.6,21.2,2.4,,,SSE,54.0,SSE,SE,13.0,13.0,95.0,93.0,,,,,19.5,19.1,Yes
2013-11-23,Brisbane,22.1,29.4,0.2,7.2,8.4,W,43.0,NNW,NNE,6.0,13.0,62.0,62.0,1009.5,1004.9,7.0,1.0,26.3,27.8,No
2017-05-04,Newcastle,,21.2,3.8,,,,,SE,,9.0,,76.0,,,,7.0,,17.8,,Yes
2011-12-17,Portland,15.4,29.6,0.0,,2.7,WNW,44.0,E,E,20.0,19.0,79.0,49.0,1013.7,1010.1,8.0,,17.2,27.2,No
2014-04-25,Newcastle,11.0,21.2,11.8,,,,,,NE,0.0,9.0,94.0,65.0,,,8.0,6.0,15.5,20.4,Yes
2012-04-01,Portland,9.6,19.2,0.0,3.6,6.8,W,22.0,N,SSE,6.0,11.0,75.0,53.0,1020.0,1018.1,8.0,6.0,15.5,17.7,No
2016-07-21,Mildura,12.0,21.1,0.0,,5.7,N,35.0,N,N,11.0,17.0,100.0,64.0,1017.2,1012.7,8.0,3.0,14.7,20.9,No
2015-12-12,Nhil,5.6,24.0,0.2,,,SSW,33.0,S,SW,22.0,13.0,46.0,23.0,1019.9,1017.0,,,13.8,21.8,No
2016-08-06,Nhil,4.0,14.8,0.0,,,E,20.0,ENE,ENE,11.0,9.0,88.0,56.0,1028.1,1025.2,,,7.0,13.8,No
2017-03-14,Penrith,19.7,22.4,1.6,,,SSW,24.0,S,SSW,9.0,9.0,98.0,98.0,,,,,21.1,21.3,Yes
2010-10-23,Penrith,12.0,30.8,0.6,,,W,52.0,WNW,E,4.0,15.0,71.0,57.0,,,,,19.0,23.1,No
2010-04-05,Newcastle,15.8,23.2,0.4,,,,,,SE,0.0,4.0,95.0,58.0,,,8.0,7.0,18.1,21.7,No
2014-04-24,Portland,11.4,14.9,6.8,2.0,6.1,NW,61.0,SW,S,17.0,13.0,54.0,64.0,1017.1,1018.7,4.0,7.0,13.1,13.1,Yes
2012-03-26,Newcastle,16.0,23.8,0.0,,,,,,,,,82.0,72.0,,,6.0,6.0,19.2,22.0,No
2012-10-06,Newcastle,17.0,21.5,0.0,,,,,NE,SE,2.0,37.0,71.0,67.0,,,8.0,8.0,19.2,20.5,No
2014-07-28,Penrith,5.5,17.9,0.2,,,NNE,13.0,N,,6.0,0.0,85.0,38.0,,,,,9.0,17.6,No
2010-08-03,Mildura,5.5,14.1,0.0,2.0,7.2,W,26.0,SSW,WSW,13.0,11.0,82.0,51.0,1028.6,1024.4,7.0,4.0,8.0,13.8,No
2012-10-17,Mildura,5.7,22.4,0.0,5.2,11.2,SE,31.0,SE,ESE,13.0,15.0,60.0,23.0,1023.5,1020.5,1.0,0.0,12.6,21.0,No
2013-11-14,Penrith,13.0,30.2,0.0,,,NNW,35.0,SSE,NW,7.0,19.0,38.0,21.0,,,,,21.7,29.9,No
2011-06-01,Ballarat,-2.9,16.2,0.0,,,N,31.0,ENE,NNW,6.0,24.0,94.0,55.0,1028.1,1026.4,0.0,,4.2,15.6,No
2011-12-25,Brisbane,19.4,28.9,1.8,6.6,12.3,SE,37.0,SE,ESE,11.0,19.0,62.0,52.0,1008.6,1006.4,3.0,1.0,25.7,27.5,Yes
2017-05-19,Penrith,12.1,17.1,0.4,,,NE,11.0,ESE,,2.0,0.0,,,,,,,16.1,17.1,No
2016-12-09,Newcastle,18.2,28.5,3.0,,,,,SW,,9.0,,39.0,,,,2.0,,21.5,,Yes
2012-02-16,Penrith,15.9,29.4,0.0,,,N,26.0,,NNE,0.0,9.0,83.0,45.0,,,,,20.1,28.5,No
2017-06-07,Mildura,1.6,15.2,0.0,2.8,9.2,SSE,24.0,SSW,S,9.0,11.0,91.0,45.0,1030.8,1028.1,0.0,,4.9,14.8,No
2011-11-14,Penrith,16.6,38.7,0.0,,,W,59.0,SE,NW,2.0,22.0,97.0,23.0,,,,,19.6,36.3,No
2010-12-08,PearceRAAF,11.3,25.9,0.4,,12.0,SW,50.0,ESE,SW,11.0,28.0,44.0,37.0,1012.8,1012.4,6.0,2.0,21.2,25.5,No
2017-01-24,Newcastle,21.8,38.2,0.0,,,,,NW,,28.0,,43.0,,,,5.0,,32.0,,No
2015-12-28,Sydney,15.3,22.6,2.6,5.8,4.8,SSW,44.0,SW,SSE,20.0,24.0,78.0,50.0,1023.7,1023.0,7.0,7.0,16.7,21.6,Yes
2010-11-13,Portland,11.4,13.0,2.2,3.6,0.0,ESE,43.0,SSE,SE,19.0,22.0,100.0,81.0,1016.9,1016.5,8.0,8.0,11.5,12.7,Yes
2016-12-17,Ballarat,8.6,17.2,0.0,,,WSW,54.0,WSW,WSW,28.0,33.0,72.0,39.0,1008.2,1012.4,1.0,4.0,13.8,15.7,No
2009-09-16,Sydney,15.6,22.2,0.0,3.4,0.0,,,SW,SSE,9.0,11.0,80.0,79.0,1023.0,1019.7,8.0,7.0,17.4,19.5,No
2015-09-07,Melbourne,,,,2.8,2.3,W,63.0,WNW,W,33.0,30.0,,,,,,,,,
2016-11-27,Sydney,19.6,23.5,0.0,9.8,1.7,SE,35.0,SE,ESE,19.0,22.0,71.0,66.0,1017.8,1016.9,7.0,7.0,20.5,21.6,No
2014-12-25,Mildura,14.0,28.5,0.0,11.0,13.6,SW,50.0,SSW,WSW,20.0,22.0,41.0,22.0,1012.3,1009.3,1.0,1.0,19.0,26.8,No
2017-02-13,Brisbane,27.3,35.6,0.0,11.4,5.0,ESE,37.0,WSW,ESE,4.0,17.0,64.0,59.0,1004.3,1002.8,7.0,7.0,30.4,30.6,No
2008-10-28,Melbourne,13.0,19.3,2.2,6.8,6.3,S,41.0,SSW,SSW,15.0,20.0,65.0,47.0,1023.1,1022.9,7.0,3.0,14.6,18.6,Yes
2014-02-23,Nhil,8.8,31.1,0.0,,,SSE,35.0,SSE,ENE,11.0,11.0,71.0,22.0,1021.8,1018.2,,,13.3,28.7,No
2016-07-16,PearceRAAF,13.8,21.8,0.0,,0.7,NNW,46.0,N,NNW,22.0,31.0,68.0,74.0,1013.0,1007.8,7.0,6.0,16.5,21.1,No
2016-03-07,Penrith,18.7,34.1,0.0,,,ESE,30.0,SW,NW,4.0,7.0,87.0,49.0,,,,,22.8,32.0,No
2016-10-31,PearceRAAF,9.0,24.5,0.0,,12.2,SW,39.0,SE,SW,24.0,30.0,52.0,41.0,1021.1,1018.0,,,17.0,22.4,No
2012-07-29,Melbourne,7.2,13.2,,1.8,4.2,SW,37.0,WSW,SSW,19.0,15.0,86.0,65.0,1027.4,1026.7,,,8.2,12.3,
2016-07-13,Penrith,8.9,14.0,0.0,,,W,57.0,W,WNW,19.0,28.0,40.0,32.0,,,,,10.5,13.0,No
2014-12-29,Melbourne,17.5,26.4,0.0,10.6,5.3,WSW,80.0,N,WNW,22.0,39.0,23.0,46.0,1000.3,1001.8,,,23.5,20.1,No
2015-05-06,Penrith,10.3,20.9,0.0,,,WSW,28.0,NE,WNW,4.0,17.0,43.0,32.0,,,,,15.6,20.3,No
2012-01-09,Brisbane,22.8,33.8,0.0,8.0,12.7,ENE,24.0,NW,ENE,6.0,11.0,54.0,57.0,1007.8,1003.5,2.0,2.0,29.7,33.0,No
2009-11-30,Melbourne,14.0,20.8,10.6,4.6,10.3,S,52.0,SE,SSE,28.0,33.0,63.0,42.0,1014.9,1014.8,7.0,6.0,15.8,19.8,Yes
2014-12-19,Nhil,7.3,25.4,0.0,,,SW,44.0,SSW,WSW,19.0,22.0,50.0,28.0,1018.6,1017.4,,,15.2,23.9,No
2014-12-19,Brisbane,20.8,34.7,16.8,9.2,9.9,E,28.0,WNW,WSW,7.0,7.0,65.0,24.0,1011.7,1008.2,4.0,1.0,26.0,34.2,Yes
2011-08-26,Brisbane,13.2,22.1,0.0,4.0,5.2,E,20.0,SW,E,6.0,13.0,69.0,65.0,1025.2,1021.7,1.0,7.0,19.3,21.6,No
2014-11-01,Mildura,14.4,21.8,2.4,13.4,11.8,SW,59.0,WSW,SW,28.0,33.0,78.0,25.0,1010.2,1013.3,7.0,0.0,15.2,20.7,Yes
2010-12-20,Ballarat,5.0,15.8,9.2,,,W,48.0,SW,WSW,26.0,30.0,77.0,54.0,1004.9,1005.9,6.0,,9.9,14.8,Yes
2015-01-20,Portland,10.5,24.5,0.0,8.2,0.0,N,39.0,N,NNE,13.0,9.0,60.0,62.0,1004.4,1002.8,8.0,8.0,16.7,19.6,No
2010-11-08,Portland,10.5,17.4,0.6,3.8,8.8,W,52.0,WNW,WNW,26.0,35.0,78.0,70.0,1012.3,1015.2,4.0,3.0,14.4,15.8,No
2010-09-05,Ballarat,6.6,12.0,18.4,,,W,85.0,W,WNW,28.0,20.0,91.0,69.0,1010.8,1012.3,7.0,8.0,7.7,11.1,Yes
2014-12-15,Ballarat,11.8,29.7,0.0,,,SE,46.0,SSE,W,15.0,4.0,72.0,22.0,1008.5,1004.3,,8.0,17.5,27.6,No
2012-07-10,Sydney,8.4,18.0,0.0,1.8,2.4,NE,44.0,W,NNE,9.0,22.0,92.0,67.0,1026.6,1021.1,7.0,7.0,10.2,17.6,No
2010-04-02,Sydney,17.2,24.6,0.0,5.8,9.4,,,W,S,13.0,24.0,74.0,46.0,1019.9,1018.5,5.0,2.0,19.0,24.3,No
2008-08-12,Brisbane,4.1,19.4,0.0,4.8,10.4,SW,24.0,WSW,SSW,9.0,4.0,36.0,19.0,1024.1,1021.1,1.0,1.0,12.5,18.8,No
